,judul,url,date,label
104,Cara Cek Data DTKS Sudah Terdaftar atau Belum,https://bisnis.tempo.co/read/1802125/cara-cek-data-dtks-sudah-terdaftar-atau-belum,"Senin, 27 November 2023 18:10 WIB",negative
105,100 Unit Mobil Listrik Neta V Diserahkan Ke Konsumen Pertama,https://otomotif.tempo.co/read/1802136/100-unit-mobil-listrik-neta-v-diserahkan-ke-konsumen-pertama,"Senin, 27 November 2023 18:08 WIB",negative
106,"Inter Milan Hadapi Jadwal Padat, Simone Inzaghi Berharap Alexis Sanchez Segera Pulih",https://bola.tempo.co/read/1802135/inter-milan-hadapi-jadwal-padat-simone-inzaghi-berharap-alexis-sanchez-segera-pulih,"Senin, 27 November 2023 18:04 WIB",negative
107,"Terkini: Gaji dan Tunjangan Kapolda Metro Jaya Irjen Karyoto, Janji Prabowo tentang BBM Dikritik",https://bisnis.tempo.co/read/1802128/terkini-gaji-dan-tunjangan-kapolda-metro-jaya-irjen-karyoto-janji-prabowo-tentang-bbm-dikritik,"Senin, 27 November 2023 18:00 WIB",negative
108,"Paus Fransiskus Terkena Radang Paru-paru, Vatikan: Kondisinya Baik dan Stabil",https://dunia.tempo.co/read/1802117/paus-fransiskus-terkena-radang-paru-paru-vatikan-kondisinya-baik-dan-stabil,"Senin, 27 November 2023 18:00 WIB",negative
109,Kementerian Perdagangan Buka Suara Soal TikTok Gabung GoTo: Boleh tapi...,https://bisnis.tempo.co/read/1802119/kementerian-perdagangan-buka-suara-soal-tiktok-gabung-goto-boleh-tapi,"Senin, 27 November 2023 18:00 WIB",negative
110,"Masa Kampanye Dimulai Besok, Ganjar Pranowo Sebut Mahfud Md Belum Dapat Izin Cuti dari Jokowi",https://nasional.tempo.co/read/1802133/masa-kampanye-dimulai-besok-ganjar-pranowo-sebut-mahfud-md-belum-dapat-izin-cuti-dari-jokowi,"Senin, 27 November 2023 17:56 WIB",negative
111,"Di Acara Milenial dan Gen Z, Anies Jawab Soal Tuduhan Politik Identitas Saat Pilkada DKI 2017",https://metro.tempo.co/read/1802131/di-acara-milenial-dan-gen-z-anies-jawab-soal-tuduhan-politik-identitas-saat-pilkada-dki-2017,"Senin, 27 November 2023 17:56 WIB",negative
112,Piala Dunia U-17 2023: Pelatih Timnas Mali U-17 Beri Kode Top Skor Tim Mamadou Doumbia Starter saat Hadapi Prancis,https://bola.tempo.co/read/1802129/piala-dunia-u-17-2023-pelatih-timnas-mali-u-17-beri-kode-top-skor-tim-mamadou-doumbia-starter-saat-hadapi-prancis,"Senin, 27 November 2023 17:49 WIB",negative
113,"Aura Nuranti, Wisudawan Terbaik UB yang Menggemari Dunia Pertanian",https://tekno.tempo.co/read/1802127/aura-nuranti-wisudawan-terbaik-ub-yang-menggemari-dunia-pertanian,"Senin, 27 November 2023 17:46 WIB",negative
114,"Mengenali Tumor Tulang Belakang, Seperti Apa Gejalanya?",https://gaya.tempo.co/read/1802122/mengenali-tumor-tulang-belakang-seperti-apa-gejalanya,"Senin, 27 November 2023 17:39 WIB",negative
115,25 Suporter Ditangkap karena Serang Polisi Saat Liga Dewa United vs Persib Bandung,https://metro.tempo.co/read/1802123/25-suporter-ditangkap-karena-serang-polisi-saat-liga-dewa-united-vs-persib-bandung,"Senin, 27 November 2023 17:34 WIB",negative
116,"Raih Nurtanio Award 2023, Harijono Djojodihardjo: Ini Bisa Memacu Generasi Muda",https://tekno.tempo.co/read/1802121/raih-nurtanio-award-2023-harijono-djojodihardjo-ini-bisa-memacu-generasi-muda,"Senin, 27 November 2023 17:32 WIB",negative
117,"Profil Chanyeol EXO yang Menapaki 31 Tahun, Simak Lika-liku Bermusiknya",https://seleb.tempo.co/read/1802120/profil-chanyeol-exo-yang-menapaki-31-tahun-simak-lika-liku-bermusiknya,"Senin, 27 November 2023 17:31 WIB",negative
118,"Siapkan Skema Rights Issue untuk PMN Rp 6 T, WIKA: Timeline Kuartal I 2024",https://bisnis.tempo.co/read/1802113/siapkan-skema-rights-issue-untuk-pmn-rp-6-t-wika-timeline-kuartal-i-2024,"Senin, 27 November 2023 17:30 WIB",negative
119,"5 Fakta Kali Cisadane yang Meluap, Coldplay Bantu Kurangi Sampahnya",https://metro.tempo.co/read/1802118/5-fakta-kali-cisadane-yang-meluap-coldplay-bantu-kurangi-sampahnya,"Senin, 27 November 2023 17:29 WIB",negative
120,Chelsea Siap Pecahkan Rekor Transfer untuk Rekrut Victor Osimhen dari Napoli,https://bola.tempo.co/read/1802116/chelsea-siap-pecahkan-rekor-transfer-untuk-rekrut-victor-osimhen-dari-napoli,"Senin, 27 November 2023 17:25 WIB",negative
121,"Kapal Pesiar Batalkan Pelayaran Tiga Tahun, Penumpang Terlunta-lunta",https://travel.tempo.co/read/1802096/kapal-pesiar-batalkan-pelayaran-tiga-tahun-penumpang-terlunta-lunta,"Senin, 27 November 2023 17:24 WIB",negative
122,Kelompok Muslim Thailand Klaim Bantu Pembebasan Sandera Hamas Asal Negaranya,https://dunia.tempo.co/read/1802114/kelompok-muslim-thailand-klaim-bantu-pembebasan-sandera-hamas-asal-negaranya,"Senin, 27 November 2023 17:22 WIB",negative
123,Polisi Tangkap Tersangka Penembakan Tiga Pria Palestina di Amerika Serikat,https://dunia.tempo.co/read/1802115/polisi-tangkap-tersangka-penembakan-tiga-pria-palestina-di-amerika-serikat,"Senin, 27 November 2023 17:21 WIB",negative
124,15 Cara Simpan Video TikTok Tanpa Aplikasi,https://tekno.tempo.co/read/1802112/15-cara-simpan-video-tiktok-tanpa-aplikasi,"Senin, 27 November 2023 17:20 WIB",negative
125,"PM Israel Benjamin Netanyahu Berkali-kali Dituntut Mundur Rakyatnya, Apa Saja Penyebabnya?",https://dunia.tempo.co/read/1802110/pm-israel-benjamin-netanyahu-berkali-kali-dituntut-mundur-rakyatnya-apa-saja-penyebabnya,"Senin, 27 November 2023 17:20 WIB",negative
126,Pelatih Timnas Prancis U-17 Tertawa Saat Dengar Mali U-17 Ingin Cetak 10 Gol di Semifinal Piala Dunia U-17 2023,https://bola.tempo.co/read/1802111/pelatih-timnas-prancis-u-17-tertawa-saat-dengar-mali-u-17-ingin-cetak-10-gol-di-semifinal-piala-dunia-u-17-2023,"Senin, 27 November 2023 17:19 WIB",negative
127,"Hasil, Top Skor, Klasemen Liga 1 Pekan Ke-20 setelah Persik Kediri Kalahkan Arema FC 1-0",https://bola.tempo.co/read/1802109/hasil-top-skor-klasemen-liga-1-pekan-ke-20-setelah-persik-kediri-kalahkan-arema-fc-1-0,"Senin, 27 November 2023 17:15 WIB",negative
128,Mengenal Transplantasi Wajah yang Pertama Kali Sukses Dilakukan di Prancis pada 2005,https://gaya.tempo.co/read/1802108/mengenal-transplantasi-wajah-yang-pertama-kali-sukses-dilakukan-di-prancis-pada-2005,"Senin, 27 November 2023 17:15 WIB",negative
129,"Waskita Terancam Delisting dari Bursa, Stafsus Erick Thohir: Ada Solusi, Tenang",https://bisnis.tempo.co/read/1802105/waskita-terancam-delisting-dari-bursa-stafsus-erick-thohir-ada-solusi-tenang,"Senin, 27 November 2023 17:13 WIB",negative
130,Inilah 5 Poin Pernyataan Exco PSSI Arya Sinulingga Soal Genangan di JIS Saat Piala Dunia U-17,https://metro.tempo.co/read/1802103/inilah-5-poin-pernyataan-exco-pssi-arya-sinulingga-soal-genangan-di-jis-saat-piala-dunia-u-17,"Senin, 27 November 2023 17:11 WIB",negative
131,"5 Drama Korea tentang Perang, Laga Aksi yang Diwarnai Cerita Percintaan",https://seleb.tempo.co/read/1802100/5-drama-korea-tentang-perang-laga-aksi-yang-diwarnai-cerita-percintaan,"Senin, 27 November 2023 17:11 WIB",negative
132,"Perbankan Syariah Tidak Kompetitif, OJK: Didominasi Satu Bank",https://bisnis.tempo.co/read/1802102/perbankan-syariah-tidak-kompetitif-ojk-didominasi-satu-bank,"Senin, 27 November 2023 17:07 WIB",negative
133,"Diserang Warganet Akibat Lapangan JIS Becek, Perusahaan Ini Bantah Terlibat Penggantian Rumput",https://metro.tempo.co/read/1802099/diserang-warganet-akibat-lapangan-jis-becek-perusahaan-ini-bantah-terlibat-penggantian-rumput,"Senin, 27 November 2023 17:04 WIB",negative
134,OJK Luncurkan Roadmap Pengembangan Perbankan Syariah Indonesia 2023-2027,https://bisnis.tempo.co/read/1802098/ojk-luncurkan-roadmap-pengembangan-perbankan-syariah-indonesia-2023-2027,"Senin, 27 November 2023 17:02 WIB",negative
135,"Nawawi Pomolango dan Suhartoyo Gantikan Ketua KPK dan Ketua MK Bermasalah, Ini Profilnya",https://nasional.tempo.co/read/1802091/nawawi-pomolango-dan-suhartoyo-gantikan-ketua-kpk-dan-ketua-mk-bermasalah-ini-profilnya,"Senin, 27 November 2023 17:01 WIB",negative
136,OJK Luncurkan Roadmap Pengembangan Perbankan Syariah Indonesia 2023-2027,https://bisnis.tempo.co/read/1802098/ojk-luncurkan-roadmap-pengembangan-perbankan-syariah-indonesia-2023-2027,"Senin, 27 November 2023 17:02 WIB",negative
137,"Nawawi Pomolango dan Suhartoyo Gantikan Ketua KPK dan Ketua MK Bermasalah, Ini Profilnya",https://nasional.tempo.co/read/1802091/nawawi-pomolango-dan-suhartoyo-gantikan-ketua-kpk-dan-ketua-mk-bermasalah-ini-profilnya,"Senin, 27 November 2023 17:01 WIB",negative
138,Ini Perkiraan UMK 35 Kota dan Kabupaten di Jawa Tengah 2024,https://bisnis.tempo.co/read/1802097/ini-perkiraan-umk-35-kota-dan-kabupaten-di-jawa-tengah-2024,"Senin, 27 November 2023 17:00 WIB",negative
139,Ketua KPU ke Pasangan Capres-Cawapres: Semua Bersahabat,https://nasional.tempo.co/read/1802095/ketua-kpu-ke-pasangan-capres-cawapres-semua-bersahabat,"Senin, 27 November 2023 17:00 WIB",negative
140,"Hasil Liga 1: Arema FC vs Persik Kediri 0-1, Irfan Bachdim dan Ze Valente Debut",https://bola.tempo.co/read/1802094/hasil-liga-1-arema-fc-vs-persik-kediri-0-1-irfan-bachdim-dan-ze-valente-debut,"Senin, 27 November 2023 16:58 WIB",negative
141,"Sowan ke Merry Hoegeng, Ganjar Berharap Muncul Hoegeng Lain di Indonesia",https://metro.tempo.co/read/1802093/sowan-ke-merry-hoegeng-ganjar-berharap-muncul-hoegeng-lain-di-indonesia,"Senin, 27 November 2023 16:57 WIB",negative
142,"Dituntut Dipecat dan Dihukum Mati, Begini Reaksi Anggota Paspampres Riswandi Manik Cs",https://metro.tempo.co/read/1802092/dituntut-dipecat-dan-dihukum-mati-begini-reaksi-anggota-paspampres-riswandi-manik-cs,"Senin, 27 November 2023 16:57 WIB",negative
143,"Atap Sekolah Roboh, Sebagian Rombel SDN Pondok Cabe Udik 2 Numpang Dulu ke Sekolah Terdekat",https://metro.tempo.co/read/1802090/atap-sekolah-roboh-sebagian-rombel-sdn-pondok-cabe-udik-2-numpang-dulu-ke-sekolah-terdekat,"Senin, 27 November 2023 16:56 WIB",negative
144,Cristiano Ronaldo Bagikan Foto Pembukaan Museum CR7 di Riyadh,https://bola.tempo.co/read/1802088/cristiano-ronaldo-bagikan-foto-pembukaan-museum-cr7-di-riyadh,"Senin, 27 November 2023 16:52 WIB",negative
145,"Netanyahu Tawarkan Perpanjangan Gencatan Senjata di Gaza, Ini Syaratnya",https://dunia.tempo.co/read/1802089/netanyahu-tawarkan-perpanjangan-gencatan-senjata-di-gaza-ini-syaratnya,"Senin, 27 November 2023 16:49 WIB",negative
146,Menilik Pakaian Para Capres-Cawapres di Acara Deklarasi Pemilu Damai 2024 yang Digelar KPU,https://nasional.tempo.co/read/1802084/menilik-pakaian-para-capres-cawapres-di-acara-deklarasi-pemilu-damai-2024-yang-digelar-kpu,"Senin, 27 November 2023 16:47 WIB",negative
147,"Kasus Impor Bawang Putih, Zulhas: Rekomendasi Kementerian Pertanian Kebanyakan",https://bisnis.tempo.co/read/1802087/kasus-impor-bawang-putih-zulhas-rekomendasi-kementerian-pertanian-kebanyakan,"Senin, 27 November 2023 16:45 WIB",negative
148,"Firli Bahuri Tersangka, Rumah Singgahnya di Kertanegara Tak Terpelihara",https://metro.tempo.co/read/1802086/firli-bahuri-tersangka-rumah-singgahnya-di-kertanegara-tak-terpelihara,"Senin, 27 November 2023 16:42 WIB",negative
149,Apa Dampak Gigitan Nyamuk Wolbachia kepada Manusia?,https://tekno.tempo.co/read/1802082/apa-dampak-gigitan-nyamuk-wolbachia-kepada-manusia,"Senin, 27 November 2023 16:39 WIB",negative
150,ICW Berharap Nawawi Pomolango Bisa Kerja Kolektif Kolegial di KPK,https://nasional.tempo.co/read/1802080/icw-berharap-nawawi-pomolango-bisa-kerja-kolektif-kolegial-di-kpk,"Senin, 27 November 2023 16:32 WIB",negative
151,"5 Hal tentang Ozzy Osbourne, Legenda Musik Rock Mantan Vokalis Black Sabbath",https://seleb.tempo.co/read/1802067/5-hal-tentang-ozzy-osbourne-legenda-musik-rock-mantan-vokalis-black-sabbath,"Senin, 27 November 2023 16:29 WIB",negative
152,"Tembok Rumah di Kebayoran Baru Ambrol Saat Direnovasi, 2 Tukang Bangunan Jadi Korban",https://metro.tempo.co/read/1802081/tembok-rumah-di-kebayoran-baru-ambrol-saat-direnovasi-2-tukang-bangunan-jadi-korban,"Senin, 27 November 2023 16:27 WIB",negative
153,Premiere Film Renaissance Beyonce jadi Ajang Reuni Destiny's Child,https://seleb.tempo.co/read/1801919/premiere-film-renaissance-beyonce-jadi-ajang-reuni-destinys-child,"Senin, 27 November 2023 16:23 WIB",negative
154,"Bidik 41 Juta Ton Produksi Batu Bara Akhir 2023, PTBA: Angka Ini Bisa Tercapai",https://bisnis.tempo.co/read/1802079/bidik-41-juta-ton-produksi-batu-bara-akhir-2023-ptba-angka-ini-bisa-tercapai,"Senin, 27 November 2023 16:21 WIB",negative
155,Piala Dunia U-17 2023: Timnas Jerman U-17 Nantikan Dukungan Langsung Ribuan Suporter di Stadion,https://bola.tempo.co/read/1802077/piala-dunia-u-17-2023-timnas-jerman-u-17-nantikan-dukungan-langsung-ribuan-suporter-di-stadion,"Senin, 27 November 2023 16:20 WIB",negative
156,Alasan Anggota Paspampres Penculik dan Pembunuh Imam Masykur Dituntut Dihukum Mati,https://metro.tempo.co/read/1802076/alasan-anggota-paspampres-penculik-dan-pembunuh-imam-masykur-dituntut-dihukum-mati,"Senin, 27 November 2023 16:20 WIB",negative
157,Waktu Ideal Tiba di Bandara supaya Tidak Ketinggalan Pesawat,https://travel.tempo.co/read/1802075/waktu-ideal-tiba-di-bandara-supaya-tidak-ketinggalan-pesawat,"Senin, 27 November 2023 16:20 WIB",negative
158,"Menlu Retno akan Hadiri Debat Tingkat Tinggi Dewan Keamanan PBB Soal Gaza, Berikut Agendanya",https://dunia.tempo.co/read/1802074/menlu-retno-akan-hadiri-debat-tingkat-tinggi-dewan-keamanan-pbb-soal-gaza-berikut-agendanya,"Senin, 27 November 2023 16:13 WIB",negative
159,"Cetak Gol Saat Real Madrid Tekuk Cadiz 3-0, Jude Bellingham Lampaui Rekor Cristiano Ronaldo dan Alfredo Di Stefano",https://bola.tempo.co/read/1802071/cetak-gol-saat-real-madrid-tekuk-cadiz-3-0-jude-bellingham-lampaui-rekor-cristiano-ronaldo-dan-alfredo-di-stefano,"Senin, 27 November 2023 16:10 WIB",negative
160,"Dalam Sebulan KPK dan MK Ganti Ketua, Ini Sebabnya",https://nasional.tempo.co/read/1802072/dalam-sebulan-kpk-dan-mk-ganti-ketua-ini-sebabnya,"Senin, 27 November 2023 16:10 WIB",negative
161,TKN Prabowo-Gibran Klaim Dukungan dari Seluruh Masyayikh NU Jawa Timur,https://nasional.tempo.co/read/1802070/tkn-prabowo-gibran-klaim-dukungan-dari-seluruh-masyayikh-nu-jawa-timur,"Senin, 27 November 2023 16:09 WIB",negative
162,"Rodrigo Bentancur Cedera saat Tottenham vs Aston Villa di Liga Inggris, Jadi Pukulan Baru Bagi Ange Postecoglou",https://bola.tempo.co/read/1802069/rodrigo-bentancur-cedera-saat-tottenham-vs-aston-villa-di-liga-inggris-jadi-pukulan-baru-bagi-ange-postecoglou,"Senin, 27 November 2023 16:08 WIB",negative
163,Bank Mandiri Yakin Pertumbuhan Kredit Akhir Tahun 2023 di Kisaran 10 - 12 Persen,https://bisnis.tempo.co/read/1802066/bank-mandiri-yakin-pertumbuhan-kredit-akhir-tahun-2023-di-kisaran-10-12-persen,"Senin, 27 November 2023 16:05 WIB",negative
164,Profil Tiko Aryawardhana yang Dikabarkan akan Menikah dengan BCL,https://seleb.tempo.co/read/1802062/profil-tiko-aryawardhana-yang-dikabarkan-akan-menikah-dengan-bcl,"Senin, 27 November 2023 16:00 WIB",negative
165,"Daftar Kendaraan Imelda Herawati, Hakim Tunggal yang Menangani Kasus Firli Bahuri",https://otomotif.tempo.co/read/1802050/daftar-kendaraan-imelda-herawati-hakim-tunggal-yang-menangani-kasus-firli-bahuri,"Senin, 27 November 2023 16:00 WIB",negative
166,"Mengenal Jenis Kopi Tradisional di Bali Pulina, dari yang Paling Kuat hingga Manis",https://travel.tempo.co/read/1802019/mengenal-jenis-kopi-tradisional-di-bali-pulina-dari-yang-paling-kuat-hingga-manis,"Senin, 27 November 2023 16:00 WIB",negative
167,"Sukses Perankan Soeraja dalam ""Gadis Kretek"", Ario Bayu Ternyata Pernah Jadi Sultan Agung",https://seleb.tempo.co/read/1802053/sukses-perankan-soeraja-dalam-gadis-kretek-ario-bayu-ternyata-pernah-jadi-sultan-agung,"Senin, 27 November 2023 16:00 WIB",negative
168,"Sengkarut Minyak Goreng, Zulhas: Kejagung Gencar Periksa BPDPKS Setiap Hari",https://bisnis.tempo.co/read/1802065/sengkarut-minyak-goreng-zulhas-kejagung-gencar-periksa-bpdpks-setiap-hari,"Senin, 27 November 2023 15:57 WIB",negative
169,MotoGP: Repsol Honda Kontrak Luca Marini hingga 2025,https://otomotif.tempo.co/read/1802064/motogp-repsol-honda-kontrak-luca-marini-hingga-2025,"Senin, 27 November 2023 15:54 WIB",negative
170,Mengenal Rumah Adat Khas DKI Jakarta dan Makna Filosofinya,https://metro.tempo.co/read/1802063/mengenal-rumah-adat-khas-dki-jakarta-dan-makna-filosofinya,"Senin, 27 November 2023 15:52 WIB",negative
171,KPK Limpahkan Berkas Hasbi Hasan ke Pengadilan Tipikor Jakarta.,https://nasional.tempo.co/read/1802061/kpk-limpahkan-berkas-hasbi-hasan-ke-pengadilan-tipikor-jakarta,"Senin, 27 November 2023 15:51 WIB",negative
172,"Lagi, Tawuran di Manggarai, Polisi pun Disambit Batu",https://metro.tempo.co/read/1802060/lagi-tawuran-di-manggarai-polisi-pun-disambit-batu,"Senin, 27 November 2023 15:50 WIB",negative
173,"Ridwan Kamil Targetkan Prabowo Raih 60 Persen Suara di Jabar, PKS: Jawa Barat Basis Kami",https://metro.tempo.co/read/1802059/ridwan-kamil-targetkan-prabowo-raih-60-persen-suara-di-jabar-pks-jawa-barat-basis-kami,"Senin, 27 November 2023 15:48 WIB",negative
174,Pemerintah Batasi Kendaraan Angkutan Barang saat Puncak Nataru,https://bisnis.tempo.co/read/1802057/pemerintah-batasi-kendaraan-angkutan-barang-saat-puncak-nataru,"Senin, 27 November 2023 15:37 WIB",negative
175,Cek Cuti Bersama Natal dan Tahun Baru 2024,https://travel.tempo.co/read/1802055/cek-cuti-bersama-natal-dan-tahun-baru-2024,"Senin, 27 November 2023 15:35 WIB",negative
176,WNI Relawan Mengenang Detik-detik Terakhir di Rumah Sakit Indonesia,https://dunia.tempo.co/read/1802054/wni-relawan-mengenang-detik-detik-terakhir-di-rumah-sakit-indonesia,"Senin, 27 November 2023 15:33 WIB",negative
177,"Mendag Zulkifli Hasan Temui Jokowi, Bahas Perdagangan Tanaman Kratom",https://bisnis.tempo.co/read/1802051/mendag-zulkifli-hasan-temui-jokowi-bahas-perdagangan-tanaman-kratom,"Senin, 27 November 2023 15:27 WIB",negative
178,Daftar Gaji Pokok PNS Lengkap untuk Semua Golongan,https://bisnis.tempo.co/read/1802048/daftar-gaji-pokok-pns-lengkap-untuk-semua-golongan,"Senin, 27 November 2023 15:23 WIB",negative
179,"Pengguna BRImo Berkembang Pesat, Capai 30,4 Juta",https://bisnis.tempo.co/read/1802047/pengguna-brimo-berkembang-pesat-capai-304-juta,"Senin, 27 November 2023 15:20 WIB",negative
180,"Firli Bahuri Berstatus Tersangka, Dewas KPK Pastikan Kasus Etik Terus Berjalan",https://nasional.tempo.co/read/1802046/firli-bahuri-berstatus-tersangka-dewas-kpk-pastikan-kasus-etik-terus-berjalan,"Senin, 27 November 2023 15:19 WIB",negative
181,"5 Manfaat Kesehatan Buah Kersen, Bisa Atasi Anemia",https://gaya.tempo.co/read/1802044/5-manfaat-kesehatan-buah-kersen-bisa-atasi-anemia,"Senin, 27 November 2023 15:15 WIB",negative
182,3 Cara Cek Mutasi di ATM BCA yang Mudah dan Praktis,https://bisnis.tempo.co/read/1802045/3-cara-cek-mutasi-di-atm-bca-yang-mudah-dan-praktis,"Senin, 27 November 2023 15:12 WIB",negative
183,"Adakan R20 ISORA, PBNU Ajak Pemimpin Agama Atasi Konflik di Timur Tengah",https://dunia.tempo.co/read/1802040/adakan-r20-isora-pbnu-ajak-pemimpin-agama-atasi-konflik-di-timur-tengah,"Senin, 27 November 2023 15:12 WIB",negative
184,Daihatsu Kembali Jadi Sponsor Utama Indonesia Masters 2024,https://otomotif.tempo.co/read/1802035/daihatsu-kembali-jadi-sponsor-utama-indonesia-masters-2024,"Senin, 27 November 2023 15:10 WIB",negative
185,"Luncurkan Vending Machine Produk UMKM, Kementerian BUMN: Akan Tersedia di Stasiun hingga Rest Area",https://bisnis.tempo.co/read/1802043/luncurkan-vending-machine-produk-umkm-kementerian-bumn-akan-tersedia-di-stasiun-hingga-rest-area,"Senin, 27 November 2023 15:09 WIB",negative
186,Kompetisi CIMB Niaga Jurnalisme Inspiratif 2023 Umumkan Para Pemenang,https://bisnis.tempo.co/read/1802042/kompetisi-cimb-niaga-jurnalisme-inspiratif-2023-umumkan-para-pemenang,"Senin, 27 November 2023 15:09 WIB",negative
187,"Jadwal Siaran Langsung dan Preview Semifinal Piala Dunia U-17 2023: Argentina vs Jerman, Prancis vs Mali",https://sport.tempo.co/read/1802041/jadwal-siaran-langsung-dan-preview-semifinal-piala-dunia-u-17-2023-argentina-vs-jerman-prancis-vs-mali,"Senin, 27 November 2023 15:08 WIB",negative
188,"Mengenal Park Kwang Jae, Pemeran Orang Kuat dalam Vigilante dan Moving",https://seleb.tempo.co/read/1801982/mengenal-park-kwang-jae-pemeran-orang-kuat-dalam-vigilante-dan-moving,"Senin, 27 November 2023 15:07 WIB",negative
189,"Ganjar Anggap Prabowo, Gibran, dan Mahfud Md Punya PR Besar jika tidak Mundur dari Jabatannya",https://metro.tempo.co/read/1802039/ganjar-anggap-prabowo-gibran-dan-mahfud-md-punya-pr-besar-jika-tidak-mundur-dari-jabatannya,"Senin, 27 November 2023 15:06 WIB",negative
190,"Rafael Alun Akui Pakai Nama Istrinya di Perusahaan Konsultan Pajak, Terima Gaji Rp 10 Juta Perbulan",https://nasional.tempo.co/read/1802038/rafael-alun-akui-pakai-nama-istrinya-di-perusahaan-konsultan-pajak-terima-gaji-rp-10-juta-perbulan,"Senin, 27 November 2023 15:05 WIB",negative
